# columns = TERM LEMMA POS PROB
# identifier = dumas1873-14
# creator = Dumas, Alexandre
# created = 1873
# isPartOf = La fille du marquis
# title = XIV. M. Fontaine, architecte

↵↵↵	↵↵↵	PUNCTstruct
XIV	XIV	NOUN
.	.	PUNCTsent
M.	M.	PROPN
Fontaine	Fontaine	PROPN
,	,	PUNCTclause
architecte	architecte	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
Orgueil	orgueil	NOUN
!	!	PUNCTsent
fouet	fouet	NOUN
de	de	DET
vipère	vipère	NOUN
et	et	CCONJ
bouquet	bouquet	NOUN
de	de	DET
fleurs	fleur	NOUN
avec	avec	ADP
lequel	lequel	PRON
le	le	DET
sort	sort	NOUN
à	à	ADP
son	son	DET
caprice	caprice	NOUN
plutôt	plutôt	ADV
que	que	SCONJ
à	à	ADP
l'	le	DET
ordre	ordre	NOUN
de	de	DET
un	un	NUM
maître	maître	NOUN
souverain	souverain	ADJ
flagelle	flageller	ADJ
ou	ou	CCONJ
caresse	caresse	NOUN
l'	le:PRON	PRON
homme	homme	PRON
.	.	PUNCTsent
Mobile	mobile	NOUN
de	de	DET
toutes	tout	ADJ
les	le	DET
grandes	grand	ADJ
actions	acter	VERB
,	,	PUNCTclause
source	source	NOUN
de	de	DET
tous	tout	ADJ
les	le	DET
grands	grand	ADJ
crimes	crime	NOUN
,	,	PUNCTclause
qui	qui	PRON
perdit	perdre	VERB
Satan	Satan	PROPN
,	,	PUNCTclause
qui	qui	PRON
glorifia	glorifier	VERB
Alexandre	Alexandre	PROPN
.	.	PUNCTsent
tour à tour	tour à tour	ADV
obstacle	obstacle	ADJ
,	,	PUNCTclause
moyen	moyen	ADJ
,	,	PUNCTclause
que	que	SCONJ
l'on	on	PRON
trouvera	trouver	VERB
sur	sur	ADP
toutes	tout	ADJ
les	le	DET
routes	route	NOUN
,	,	PUNCTclause
à	à	ADP
tous	tout	ADJ
les	le	DET
instants	instant	NOUN
,	,	PUNCTclause
sous	sous	ADP
toutes	tout	ADJ
les	le	DET
formes	forme	NOUN
pour	pour	ADP
aider	aider	VERB
l'	le	DET
homme	homme	NOUN
dans	dans	ADP
ses	son	DET
espérances	espérance	NOUN
et	et	CCONJ
le	le	DET
contrarier	contrarier	NOUN
dans	dans	ADP
ses	son	DET
projets	projet	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
Mais	mais	CCONJ
,	,	PUNCTclause
de	de	DET
tous	tout	ADJ
les	le	DET
orgueils	orgueil	NOUN
,	,	PUNCTclause
à coup sûr	à coup sûr	ADV
le	le	DET
plus	plus	ADV
puissant	puissant	ADJ
est	être	AUX
celui	celui	PRON
qui	qui	PRON
se	se	PRON
cache	cacher	VERB
au	au	ADP_DET
fond	fond	NOUN
