# columns = TERM LEMMA POS PROB
# identifier = verne1901a-11
# creator = Verne, Jules
# created = 1901
# isPartOf = Les Histoires de Jean-Marie Cabidoulin
# title = XI. Entre Anglais et Français

↵↵↵	↵↵↵	PUNCTstruct
XI	XI	NUM
.	.	PUNCTsent
Entre	entre	ADP
Anglais	anglais	NOUN
et	et	CCONJ
Français	français	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
Si	si	SCONJ
jamais	jamais	ADV
les	le	DET
dispositions	disposition	NOUN
hostiles	hostile	ADJ
qui	qui	PRON
surexcitaient	surexciter	VERB
les	le	DET
deux	deux	NUM
équipages	équipage	NOUN
du	du	ADP_DET
Repton	Repton	PROPN
et	et	CCONJ
du	du	ADP_DET
Saint-Enoch	Saint-Enoch	PROPN
eurent	avoir	VERB
l'	le	DET
occasion	occasion	NOUN
de	de	DET
se	se	PRON
manifester	manifester	VERB
,	,	PUNCTclause
ce	ce	PRON
fut	être	AUX
bien	bien	ADV
,	,	PUNCTclause
on	on	PRON
l'	le:PRON	PRON
avouera	avouer	VERB
,	,	PUNCTclause
en	en	ADP
la	le	DET
présente	présenter	NOUN
circonstance	circonstance	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
Que	que	SCONJ
la	le	DET
baleine	baleine	NOUN
eût	avoir	AUX
été	être	AUX
d'abord	d'abord	ADV
aperçue	apercevoir	VERB
par	par	ADP
les	le	DET
vigies	vigie	NOUN
du	du	ADP_DET
Saint-Enoch	Saint-Enoch	PROPN
,	,	PUNCTclause
que	que	SCONJ
les	le	DET
Français	français	NOUN
se	se	PRON
fussent	être	VERB
les	le	DET
premiers	premier	ADJ
mis	mettre	VERB
à	à	ADP
sa	son	DET
poursuite	poursuite	NOUN
,	,	PUNCTclause
cela	cela	PRON
ne	ne	ADV
pouvait	pouvoir	VERB
être	être	AUX
contesté	contester	VERB
.	.	PUNCTsent
Il	il	PRON
était	être	AUX
de	de	DET
toute	tout	ADJ
évidence	évidence	NOUN
que	que	SCONJ
,	,	PUNCTclause
trois	trois	NUM
heures	heure	NOUN
auparavant	auparavant	ADV
,	,	PUNCTclause
les	le	DET
pirogues	pirogue	NOUN
du	du	ADP_DET
second	second	ADJ
et	et	CCONJ
des	un	DET
lieutenants	lieutenant	NOUN
avaient	avoir	AUX
été	être	AUX
amenées	amener	VERB
en vue de	en vue de	ADP
chasser	chasser	VERB
le	le	DET
culammak	culammak	NOUN
.	.	PUNCTsent
si	si	SCONJ
il	il	PRON
eût	avoir	VERB
été	être	AUX
frappé	frapper	VERB
sur	sur	ADP
place	place	NOUN
,	,	PUNCTclause
on	on	PRON
ne	ne	ADV
l'	le:PRON	PRON
aurait	avoir	AUX
jamais	jamais	ADV
signalé	signaler	VERB
à bord	à bord	ADV
du	du	ADP_DET
bâtiment	bâtiment	NOUN
anglais	anglais	ADJ
,	,	PUNCTclause
qui	qui	PRON
ne	ne	ADV
se	se	PRON
montrait	montrer	VERB
pas	pas	ADV
encore	encore	ADV
au	au	ADP_DET
large	large	NOUN
.	.	PUNCTsent
Mais	mais	CCONJ
il	il	PRON
avait	avoir	AUX
fui	fuir	VERB
dans	dans	ADP
la	le	DET
direction	direction	NOUN
du	du	ADP_DET
nord-est	nord-est	NOUN
,	,	PUNCTclause
là	là	ADV
où	où	ADV
,	,	PUNCTclause
deux	deux	NUM
heures	heure	NOUN
après	après	ADV
,	,	PUNCTclause
allait	aller	VERB
apparaître	apparaître	VERB
le	le	DET
Repton	Repton	PROPN
.	.	PUNCTsent
Aussi	aussi	ADV
le	le	DET
capitaine	capitaine	NOUN
King	King	PROPN
,	,	PUNCTclause
bien	bien	ADV
que	que	SCONJ
l'	le	DET
animal	animal	NOUN
fût	être	AUX
déjà	déjà	ADV
poursuivi	poursuivre	VERB
par	par	ADP
les	le	DET
embarcations	embarcation	NOUN
françaises	français	ADJ
,	,	PUNCTclause
avait	avoir	VERB
il	il	PRON
mis	mettre	VERB
ses	son	DET
pirogues	pirogue	NOUN
à	à	ADP
la	le	DET
mer	mer	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
Toutefois	toutefois	ADV
,	,	PUNCTclause
si	si	SCONJ
les	le	DET
deux	deux	NUM
harpons	harpon	NOUN
avaient	avoir	AUX
frappé	frapper	VERB
simultanément	simultanément	ADV
celui	celui	PRON
de	de	DET
l'	le	NOUN
Anglais	Anglais	PROPN
ne	ne	ADV
avait	avoir	AUX
touché	toucher	VERB
le	le	DET
culammak	culammak	NOUN
que	que	SCONJ
dans	dans	ADP
la	le	DET
partie	partie	NOUN
arrière	arrière	ADJ
du	du	ADP_DET
corps	corps	NOUN
,	,	PUNCTclause
à	à	ADP
la	le	DET
naissance	naissance	NOUN
de	de	DET
la	le	AUX
queue	queue	NOUN
,	,	PUNCTclause
tandis que	tandis que	SCONJ
celui	celui	PRON
de	de	DET
Ducrest	Ducrest	PROPN
avait	avoir	AUX
atteint	atteindre	VERB
la	le	DET
nageoire	nageoire	NOUN
de	de	DET
gauche	gauche	NOUN
,	,	PUNCTclause
pénétré	pénétrer	VERB
jusque	jusque	ADP
au	au	ADP_DET
cœur	cœur	NOUN
et	et	CCONJ
forcé	forcer	VERB
le	le	DET
culammak	culammak	NOUN
à	à	ADP
souffler	souffler	VERB
rouge	rouge	ADJ
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
du reste	du reste	ADV
,	,	PUNCTclause
en	en	ADP
admettant	admettre	VERB
que	que	SCONJ
il	il	PRON
fût	être	AUX
juste	juste	ADV
de	de	DET
faire	faire	AUX
égale	égal	ADJ
part	part	NOUN
entre	entre	ADP
les	le	DET
deux	deux	NUM
bâtiments	bâtiment	NOUN
,	,	PUNCTclause
chacun	chacun	PRON
de	de	DET
eux	eux	PRON
ne	ne	ADV
aurait	avoir	VERB
que	que	ADV
à	à	ADP
se	se	PRON
féliciter	féliciter	VERB
de	de	DET
cette	ce	NOUN
capture	capture	NOUN
.	.	PUNCTsent
Ni	ni	CCONJ
le	le	DET
Saint-Enoch	Saint-Enoch	PROPN
ni	ni	CCONJ
le	le	DET
Repton	Repton	PROPN
ne	ne	ADV
avaient	avoir	AUX
capturé	capturer	VERB
pendant	pendant	ADP
cette	ce	DET
dernière	dernier	ADJ
saison	saison	NOUN
un	un	DET
baleinoptère	baleinoptère	NOUN
qui	qui	PRON
pût	pouvoir	VERB
être	être	AUX
