# columns = TERM LEMMA POS PROB
# identifier = balzac1838FC14
# creator = Balzac, Honoré de
# created = 1838
# modified = 1846
# title = Une fille d’Ève. Études de mœurs. Scènes de la vie privée

↵↵	↵↵	PUNCTstruct
Dans	dans	ADP
un	un	DET
des	un	DET
plus	plus	ADV
beaux	beau	ADJ
hôtels	hôtel	NOUN
de	de	ADP
la	le	DET
rue	rue	NOUN
Neuve-des-Mathurins	Neuve-des-Mathurins	PROPN
,	,	PUNCTclause
à	à	ADP
onze	onze	NUM
heures	heure	NOUN
et	et	CCONJ
demie	demi	NOUN
du	du	ADP_DET
soir	soir	NOUN
,	,	PUNCTclause
deux	deux	NUM
femmes	femme	NOUN
étaient	être	AUX
assises	asseoir	VERB
devant	devant	ADP
la	le	DET
cheminée	cheminée	NOUN
de	de	ADP
un	un	DET
boudoir	boudoir	NOUN
tendu	tendu	ADJ
de	de	ADP
ce	ce	DET
velours	velours	NOUN
bleu	bleu	ADJ
à	à	ADP
reflets	reflet	NOUN
tendres	tendre	ADJ
et	et	CCONJ
chatoyants	chatoyant	ADJ
que	que	SCONJ
l'	le	DET
industrie	industrie	NOUN
française	français	ADJ
ne	ne	ADV
a	avoir	AUX
su	savoir	VERB
fabriquer	fabriquer	VERB
que	que	SCONJ
dans	dans	ADP
ces	ce	DET
dernières	dernier	ADJ
années	année	NOUN
.	.	PUNCTsent
Aux	au	ADP_DET
portes	porte	NOUN
,	,	PUNCTclause
aux	au	ADP_DET
croisées	croisé	NOUN
,	,	PUNCTclause
un	un	PRON
de	de	ADP
ces	ce	DET
tapissiers	tapissier	NOUN
qui	qui	PRON
sont	être	AUX
de	de	DET
vrais	vrai	ADJ
artistes	artiste	NOUN
avait	avoir	AUX
drapé	draper	VERB
de	de	ADP
moelleux	moelleux	ADJ
rideaux	rideau	NOUN
en	en	ADP
cachemire	cachemire	NOUN
de	de	ADP
un	un	DET
bleu	bleu	NOUN
pareil	pareil	ADJ
à	à	ADP
celui	celui	PRON
de	de	ADP
la	le	DET
tenture	tenture	NOUN
.	.	PUNCTsent
Une	un	DET
lampe	lampe	NOUN
de	de	ADP
argent	argent	NOUN
ornée	orner	VERB
de	de	ADP
turquoises	turquoise	NOUN
et	et	CCONJ
suspendue	suspendre	VERB
par	par	ADP
trois	trois	NUM
chaînes	chaîne	NOUN
de	de	ADP
un	un	DET
beau	beau	ADJ
travail	travail	NOUN
,	,	PUNCTclause
descend	descendre	VERB
de	de	ADP
une	un	DET
jolie	joli	ADJ
rosace	rosace	NOUN
placée	placer	VERB
au	au	ADP_DET
milieu	milieu	NOUN
du	du	ADP_DET
plafond	plafond	NOUN
.	.	PUNCTsent
Le	le	DET
système	système	NOUN
de	de	ADP
la	le	DET
décoration	décoration	NOUN
est	être	AUX
poursuivi	poursuivre	VERB
dans	dans	ADP
les	le	DET
plus	plus	ADV
petits	petit	ADJ
détails	détail	NOUN
et	et	CCONJ
jusque	jusque	ADP
dans	dans	ADP
ce	ce	PRON
plafond	plafond	NOUN
en	en	ADP
soie	soie	NOUN
bleue	bleu	ADJ
,	,	PUNCTclause
étoilé	étoiler	VERB
de	de	ADP
cachemire	cachemire	NOUN
blanc	blanc	ADJ
dont	dont	PRON
les	le	DET
longues	long	ADJ
bandes	bande	NOUN
plissées	plissé	ADJ
retombent	retomber	VERB
à	à	ADP
de	de	DET
égales	égal	ADJ
distances	distance	NOUN
sur	sur	ADP
la	le	DET
tenture	tenture	NOUN
,	,	PUNCTclause
agrafées	agrafer	VERB
par	par	ADP
des	un	DET
nœuds	nœud	NOUN
de	de	ADP
perles	perle	NOUN
.	.	PUNCTsent
Les	le	DET
pieds	pied	NOUN
rencontrent	rencontrer	VERB
le	le	DET
chaud	chaud	NOUN
tissu	tissu	ADJ
de	de	ADP
un	un	DET
tapis	tapis	NOUN
belge	belge	ADJ
,	,	PUNCTclause
épais	épais	ADJ
comme	comme	ADP
un	un	DET
gazon	gazon	NOUN
et	et	CCONJ
à fond	à fond	ADV
gris	gris	NOUN
de	de	ADP
lin	lin	NOUN
semé	semer	VERB
de	de	ADP
bouquets	bouquet	NOUN
bleus	bleu	ADJ
.	.	PUNCTsent
Le	le	DET
mobilier	mobilier	NOUN
,	,	PUNCTclause
sculpté	sculpter	VERB
en plein	en plein	ADV
bois	bois	NOUN
de	de	ADP
palissandre	palissandre	NOUN
d'après	d'après	ADP
les	le	DET
plus	plus	ADV
beaux	beau	ADJ
modèles	modèle	NOUN
du	du	ADP_DET
vieux	vieux	ADJ
temps	temps	NOUN
,	,	PUNCTclause
rehausse	rehausser	VERB
par	par	ADP
ses	son	DET
tons	ton	NOUN
riches	riche	ADJ
la	le	DET
fadeur	fadeur	NOUN
de	de	ADP
cet	ce	DET
ensemble	ensemble	NOUN
,	,	PUNCTclause
un	un	DET
peu	peu	ADV
trop	trop	ADV
flou	flou	ADJ
,	,	PUNCTclause
dirait	dire	VERB
un	un	DET
peintre	peintre	NOUN
.	.	PUNCTsent
Le	le	DET
dos	dos	NOUN
des	un	ADP_DET
chaises	chaise	NOUN
et	et	CCONJ
des	un	DET
fauteuils	fauteuil	NOUN
offre	offrir	VERB
à	à	ADP
l'	le	DET
œil	œil	NOUN
des	un	ADP_DET
pages	page	NOUN
menues	menu	ADJ
en	en	ADP
belle	beau	ADJ
étoffe	étoffe	NOUN
de	de	ADP
soie	soie	NOUN
blanche	blanc	ADJ
,	,	PUNCTclause
brochée	brocher	VERB
de	de	ADP
fleurs	fleur	NOUN
bleues	bleu	ADJ
et	et	CCONJ
largement	largement	ADV
encadrées	encadrer	VERB
par	par	ADP
des	un	DET
feuillages	feuillage	NOUN
finement	finement	ADV
découpés	découper	VERB
dans	dans	ADP
le	le	DET
bois	bois	NOUN
.	.	PUNCTsent
De	de	ADP
chaque	chaque	DET
côté	côté	NOUN
de	de	ADP
la	le	DET
croisée	croisé	NOUN
,	,	PUNCTclause
deux	deux	NUM
étagères	étagère	NOUN
montrent	montrer	VERB
leurs	leur	DET
mille	mille	NUM
bagatelles	bagatelle	NOUN
précieuses	précieux	ADJ
,	,	PUNCTclause
les	le	DET
fleurs	fleur	NOUN
des	un	ADP_DET
arts	art	NOUN
mécaniques	mécanique	ADJ
écloses	éclos	ADJ
au	au	ADP_DET
feu	feu	NOUN
de	de	ADP
la	le	DET
pensée	pensée	NOUN
.	.	PUNCTsent
Sur	sur	ADP
la	le	DET
cheminée	cheminée	NOUN
en	en	ADP
marbre	marbre	NOUN
turquin	turquin	ADJ
,	,	PUNCTclause
les	le	DET
porcelaines	porcelaine	NOUN
les	le	DET
plus	plus	ADV
folles	fou	ADJ
du	du	ADP_DET
vieux	vieux	ADJ
Saxe	saxe	NOUN
,	,	PUNCTclause
ces	ce	DET
bergers	berger	NOUN
qui	qui	PRON
vont	aller	VERB
à	à	ADP
des	un	DET
noces	noce	NOUN
éternelles	éternel	ADJ
en	en	ADP
tenant	tenir	VERB
de	de	ADP
délicats	délicat	NOUN
bouquets	bouquet	NOUN
à	à	ADP
la	le	DET
main	main	NOUN
,	,	PUNCTclause
espèces	espèce	NOUN
de	de	ADP
chinoiseries	chinoiserie	NOUN
