# columns = TERM LEMMA POS PROB
# identifier = balzac1838FC50
# creator = Balzac, Honoré de
# created = 1838
# modified = 1846
# title = Les Employés. Études de mœurs. Scènes de la vie parisienne

↵↵	↵↵	PUNCTstruct
À	à	ADP
Paris	Paris	PROPN
,	,	PUNCTclause
où	où	ADV
les	le	DET
hommes	homme	NOUN
de	de	DET
étude	étude	NOUN
et	et	CCONJ
de	de	DET
pensée	pensée	NOUN
ont	avoir	VERB
quelques	quelque	DET
analogies	analogie	NOUN
en	en	ADP
vivant	vivre	VERB
dans	dans	ADP
le	le	DET
même	même	ADJ
milieu	milieu	NOUN
,	,	PUNCTclause
vous	vous	PRON
avez	avoir	AUX
dû	devoir	VERB
rencontrer	rencontrer	VERB
plusieurs	plusieurs	DET
figures	figure	NOUN
semblables	semblable	ADJ
à	à	ADP
celle	celle	PRON
de	de	DET
monsieur	monsieur	NOUN
Rabourdin	Rabourdin	PROPN
,	,	PUNCTclause
que	que	SCONJ
ce	ce	DET
récit	récit	NOUN
prend	prendre	VERB
au moment où	au moment où	ADP
il	il	PRON
est	être	AUX
Chef	chef	NOUN
de	de	DET
Bureau	bureau	NOUN
à	à	ADP
l'un	l'un	PRON
des	un	DET
plus	plus	ADV
importants	important	ADJ
Ministères	ministère	NOUN
:	:	PUNCTclause
quarante	quarante	NUM
ans	an	NOUN
,	,	PUNCTclause
des	un	ADP_DET
cheveux	cheveu	NOUN
gris	gris	NOUN
de	de	DET
une	un	SCONJ
si	si	ADV
jolie	joli	ADJ
nuance	nuance	NOUN
que	que	SCONJ
les	le	DET
femmes	femme	NOUN
peuvent	pouvoir	VERB
à	à	ADP
la	le	DET
rigueur	rigueur	NOUN
les	le:PRON	PRON
aimer	aimer	VERB
ainsi	ainsi	ADV
,	,	PUNCTclause
et	et	CCONJ
qui	qui	PRON
adoucissent	adoucir	VERB
une	un	DET
physionomie	physionomie	NOUN
mélancolique	mélancolique	ADJ
;	;	PUNCTclause
des	un	DET
yeux	œil	NOUN
bleus	bleu	ADJ
pleins	plein	ADJ
de	de	DET
feu	feu	NOUN
,	,	PUNCTclause
un	un	DET
teint	teint	NOUN
encore	encore	ADV
blanc	blanc	ADJ
,	,	PUNCTclause
mais	mais	CCONJ
chaud	chaud	ADV
et	et	CCONJ
parsemé	parsemer	VERB
de	de	DET
quelques	quelque	NOUN
rougeurs	rougeur	NOUN
violentes	violent	ADJ
;	;	PUNCTclause
un	un	DET
front	front	NOUN
et	et	CCONJ
un	un	DET
nez	nez	NOUN
à	à	ADP
la	le	DET
Louis	Louis	PROPN
XV	XV	NUM
,	,	PUNCTclause
une	un	DET
bouche	bouche	NOUN
sérieuse	sérieux	ADJ
,	,	PUNCTclause
une	un	DET
taille	taille	NOUN
élevée	élevé	ADJ
,	,	PUNCTclause
maigre	maigre	ADJ
ou	ou	CCONJ
plutôt	plutôt	ADV
maigrie	maigri	ADJ
comme	comme	ADP
celle	celle	PRON
de	de	DET
un	un	NUM
homme	homme	NOUN
qui	qui	PRON
relève	relever	VERB
de	de	DET
maladie	maladie	NOUN
,	,	PUNCTclause
enfin	enfin	ADV
une	un	DET
démarche	démarche	NOUN
entre	entre	ADP
l'	le	DET
indolence	indolence	NOUN
du	du	ADP_DET
promeneur	promeneur	NOUN
et	et	CCONJ
la	le	DET
méditation	méditation	NOUN
de	de	DET
l'	le:PRON	PRON
homme	homme	ADP
occupé	occuper	VERB
.	.	PUNCTsent
Si	si	SCONJ
ce	ce	PRON
portrait	portrait	VERB
fait	faire	AUX
préjuger	préjuger	VERB
un	un	DET
caractère	caractère	NOUN
,	,	PUNCTclause
la	le	DET
mise	mettre	VERB
de	de	DET
l'	le	NOUN
homme	homme	NOUN
contribuait	contribuer	VERB
peut-être	peut-être	ADV
à	à	ADP
le	le	DET
mettre	mettre	NOUN
en	en	ADP
relief	relief	NOUN
.	.	PUNCTsent
Rabourdin	Rabourdin	PROPN
portait	porter	VERB
habituellement	habituellement	ADV
une	un	DET
grande	grand	ADJ
redingote	redingote	NOUN
bleue	bleu	ADJ
,	,	PUNCTclause
une	un	DET
cravate	cravate	NOUN
blanche	blanc	ADJ
,	,	PUNCTclause
un	un	DET
gilet	gilet	NOUN
croisé	croiser	VERB
à	à	ADP
la	le	DET
Roberspierre	Roberspierre	PROPN
,	,	PUNCTclause
un	un	DET
pantalon	pantalon	NOUN
noir	noir	ADJ
