# columns = TERM LEMMA POS
# identifier = dumas1850e-27
# creator = Dumas, Alexandre
# created = 1850
# isPartOf = La colombe
# title = Vingt-septième lettre

↵↵↵	↵↵↵	PUNCTstruct
Vingt-septième	vingt-septième	ADJ
lettre	lettre	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
Quatre	Quatre	NUM
heures	heure	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
Le	le	DET
médecin	médecin	NOUN
est	être	AUX
un	un	DET
bon	bon	ADJ
et	et	CCONJ
excellent	excellent	ADJ
homme	homme	NOUN
;	;	PUNCTclause
il	il	PRON
a	avoir	AUX
compris	comprendre	VERB
que	que	SCONJ
dans	dans	ADP
certaines	certain	DET
situations	situation	NOUN
mystérieuses	mystérieux	ADJ
de	de	ADP
la	le	DET
vie	vie	NOUN
,	,	PUNCTclause
l'	le	DET
existence	existence	NOUN
de	de	ADP
une	un	DET
colombe	colombe	NOUN
était	être	AUX
aussi	aussi	ADV
précieuse	précieux	ADJ
que	que	SCONJ
l'	le	DET
existence	existence	NOUN
de	de	ADP
un	un	DET
roi	roi	NOUN
.	.	PUNCTsent
Il	il	PRON
a	avoir	AUX
compris	comprendre	VERB
cela	cela	PRON
en	en	ADP
voyant	voir	VERB
mon	mon	DET
désespoir	désespoir	NOUN
;	;	PUNCTclause
il	il	PRON
a	avoir	AUX
compris	comprendre	VERB
cela	cela	PRON
en	en	ADP
voyant	voir	VERB
la	le	DET
lettre	lettre	NOUN
ensanglantée	ensanglanter	VERB
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
La	le	DET
blessure	blessure	NOUN
ne	ne	ADV
est	être	AUX
rien	rien	PRON
par	par	ADP
elle-même	elle-même	PRON
;	;	PUNCTclause
dans	dans	ADP
trois	trois	NUM
jours	jour	NOUN
elle	elle	PRON
eût	avoir	AUX
été	être	AUX
guérie	guérir	VERB
,	,	PUNCTclause
si	si	SCONJ
il	il	PRON
lui	lui	PRON
eût	avoir	VERB
coupé	couper	VERB
l'	le	DET
aile	aile	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
Mais	mais	CCONJ
je	je	PRON
me	me	PRON
y	y	PRON
suis	être	AUX
opposée	opposer	VERB
;	;	PUNCTclause
je	je	PRON
suis	être	AUX
tombée	tomber	VERB
à	à	ADP
genoux	genou	NOUN
devant	devant	ADP
lui	lui	PRON
,	,	PUNCTclause
et	et	CCONJ
je	je	PRON
lui	lui	PRON
ai	avoir	AUX
dit	dire	VERB
:	:	PUNCTclause
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Cette	ce	DET
aile	aile	NOUN
que	que	SCONJ
vous	vous	PRON
voulez	vouloir	VERB
abattre	abattre	VERB
,	,	PUNCTclause
ma	mon	DET
vie	vie	NOUN
y	y	PRON
est	être	AUX
attachée	attacher	VERB
.	.	PUNCTsent
Il	il	PRON
faut	falloir	VERB
que	que	SCONJ
elle	elle	PRON
vole	voler	VERB
!	!	PUNCTsent
il	il	PRON
faut	falloir	VERB
que	que	SCONJ
elle	elle	PRON
vole	voler	VERB
!	!	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Ceci	ceci	PRON
,	,	PUNCTclause
me	me	PRON
a	avoir	AUX
il	il	PRON
dit	dire	VERB
,	,	PUNCTclause
ce	ce	PRON
est	être	AUX
plus	plus	ADV
difficile	difficile	ADJ
,	,	PUNCTclause
et	et	CCONJ
je	je	PRON
ne	ne	ADV
saurais	savoir	VERB
en	en	ADP
répondre	répondre	VERB
;	;	PUNCTclause
mais	mais	CCONJ
du	du	ADP_DET
moins	moins	ADV
je	je	PRON
ferai	faire	VERB
tout	tout	ADV
pour	pour	ADP
cela	cela	PRON
.	.	PUNCTsent
En	en	ADP
tout	tout	PRON
cas	cas	NOUN
,	,	PUNCTclause
ce	ce	DET
ne	ne	ADV
serait	être	AUX
que	que	SCONJ
dans	dans	ADP
quinze	quinze	NUM
jours	jour	NOUN
ou	ou	CCONJ
trois	trois	NUM
semaines	semaine	NOUN
que	que	SCONJ
elle	elle	PRON
volerait	voler	VERB
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Soit	être	AUX
